Fri Dec 2 2016,10:30 pm,Houston Rockets,128,Denver Nuggets,110,Box Score,,
Fri Dec 2 2016,8:00 pm,Los Angeles Clippers,114,New Orleans Pelicans,96,Box Score,,
Fri Dec 2 2016,7:30 pm,Minnesota Timberwolves,114,New York Knicks,118,Box Score,,
Fri Dec 2 2016,7:00 pm,Orlando Magic,105,Philadelphia 76ers,88,Box Score,,
Fri Dec 2 2016,8:30 pm,Washington Wizards,105,San Antonio Spurs,107,Box Score,,
Fri Dec 2 2016,7:30 pm,Los Angeles Lakers,80,Toronto Raptors,113,Box Score,,
Sat Dec 3 2016,7:00 pm,Minnesota Timberwolves,125,Charlotte Hornets,120,Box Score,OT,
Sat Dec 3 2016,8:30 pm,Chicago Bulls,82,Dallas Mavericks,107,Box Score,,
Sat Dec 3 2016,10:30 pm,Phoenix Suns,109,Golden State Warriors,138,Box Score,,
Sat Dec 3 2016,8:00 pm,Los Angeles Lakers,100,Memphis Grizzlies,103,Box Score,,
Sat Dec 3 2016,5:00 pm,Brooklyn Nets,103,Milwaukee Bucks,112,Box Score,,
Sat Dec 3 2016,7:30 pm,Boston Celtics,107,Philadelphia 76ers,106,Box Score,,
Sat Dec 3 2016,10:00 pm,Miami Heat,92,Portland Trail Blazers,99,Box Score,,
Sat Dec 3 2016,7:30 pm,Atlanta Hawks,84,Toronto Raptors,128,Box Score,,
Sat Dec 3 2016,9:00 pm,Denver Nuggets,98,Utah Jazz,105,Box Score,,
Sun Dec 4 2016,6:00 pm,Orlando Magic,98,Detroit Pistons,92,Box Score,,
Sun Dec 4 2016,9:30 pm,Indiana Pacers,111,Los Angeles Clippers,102,Box Score,,
Sun Dec 4 2016,7:30 pm,Sacramento Kings,98,New York Knicks,106,Box Score,,
Sun Dec 4 2016,7:00 pm,New Orleans Pelicans,92,Oklahoma City Thunder,101,Box Score,,
Mon Dec 5 2016,7:30 pm,Oklahoma City Thunder,102,Atlanta Hawks,99,Box Score,,
Mon Dec 5 2016,7:30 pm,Washington Wizards,118,Brooklyn Nets,113,Box Score,,
Mon Dec 5 2016,8:00 pm,Portland Trail Blazers,112,Chicago Bulls,110,Box Score,,
Mon Dec 5 2016,8:30 pm,Charlotte Hornets,109,Dallas Mavericks,101,Box Score,,
Mon Dec 5 2016,10:30 pm,Indiana Pacers,106,Golden State Warriors,142,Box Score,,
Mon Dec 5 2016,8:00 pm,Boston Celtics,106,Houston Rockets,107,Box Score,,
Mon Dec 5 2016,10:30 pm,Utah Jazz,107,Los Angeles Lakers,101,Box Score,,
Mon Dec 5 2016,8:00 pm,San Antonio Spurs,97,Milwaukee Bucks,96,Box Score,,
Mon Dec 5 2016,8:00 pm,Memphis Grizzlies,110,New Orleans Pelicans,108,Box Score,2OT,
Mon Dec 5 2016,7:00 pm,Denver Nuggets,106,Philadelphia 76ers,98,Box Score,,
Mon Dec 5 2016,7:30 pm,Cleveland Cavaliers,116,Toronto Raptors,112,Box Score,,
Tue Dec 6 2016,7:30 pm,Chicago Bulls,91,Detroit Pistons,102,Box Score,,
Tue Dec 6 2016,8:00 pm,Philadelphia 76ers,91,Memphis Grizzlies,96,Box Score,,
Tue Dec 6 2016,7:30 pm,New York Knicks,114,Miami Heat,103,Box Score,,
Tue Dec 6 2016,8:00 pm,San Antonio Spurs,105,Minnesota Timberwolves,91,Box Score,,
Tue Dec 6 2016,9:00 pm,Phoenix Suns,105,Utah Jazz,112,Box Score,,
Tue Dec 6 2016,7:00 pm,Orlando Magic,124,Washington Wizards,116,Box Score,,
Wed Dec 7 2016,7:30 pm,Miami Heat,95,Atlanta Hawks,103,Box Score,,
Wed Dec 7 2016,7:30 pm,Denver Nuggets,111,Brooklyn Nets,116,Box Score,,
Wed Dec 7 2016,7:00 pm,Detroit Pistons,77,Charlotte Hornets,87,Box Score,,
Wed Dec 7 2016,8:30 pm,Sacramento Kings,120,Dallas Mavericks,89,Box Score,,
Wed Dec 7 2016,8:00 pm,Los Angeles Lakers,95,Houston Rockets,134,Box Score,,
Wed Dec 7 2016,10:30 pm,Golden State Warriors,115,Los Angeles Clippers,98,Box Score,,
Wed Dec 7 2016,8:00 pm,Portland Trail Blazers,107,Milwaukee Bucks,115,Box Score,,
Wed Dec 7 2016,8:00 pm,Cleveland Cavaliers,126,New York Knicks,94,Box Score,,
Wed Dec 7 2016,7:00 pm,Boston Celtics,117,Orlando Magic,87,Box Score,,
Wed Dec 7 2016,9:00 pm,Indiana Pacers,109,Phoenix Suns,94,Box Score,,
Thu Dec 8 2016,9:30 pm,San Antonio Spurs,91,Chicago Bulls,95,Box Score,,
Thu Dec 8 2016,8:00 pm,Portland Trail Blazers,86,Memphis Grizzlies,88,Box Score,,
Thu Dec 8 2016,8:00 pm,Philadelphia 76ers,99,New Orleans Pelicans,88,Box Score,,
Thu Dec 8 2016,7:00 pm,Minnesota Timberwolves,110,Toronto Raptors,124,Box Score,,
Thu Dec 8 2016,9:00 pm,Golden State Warriors,106,Utah Jazz,99,Box Score,,
Thu Dec 8 2016,7:00 pm,Denver Nuggets,85,Washington Wizards,92,Box Score,,
Fri Dec 9 2016,7:30 pm,Toronto Raptors,101,Boston Celtics,94,Box Score,,
Fri Dec 9 2016,7:00 pm,Orlando Magic,88,Charlotte Hornets,109,Box Score,,
Fri Dec 9 2016,7:30 pm,Miami Heat,84,Cleveland Cavaliers,114,Box Score,,
Fri Dec 9 2016,8:30 pm,Indiana Pacers,103,Dallas Mavericks,111,Box Score,,
Fri Dec 9 2016,10:30 pm,Phoenix Suns,119,Los Angeles Lakers,115,Box Score,,
Fri Dec 9 2016,8:00 pm,Atlanta Hawks,114,Milwaukee Bucks,110,Box Score,,
Fri Dec 9 2016,8:00 pm,Detroit Pistons,117,Minnesota Timberwolves,90,Box Score,,
Fri Dec 9 2016,8:00 pm,Houston Rockets,102,Oklahoma City Thunder,99,Box Score,,
Fri Dec 9 2016,10:30 pm,New York Knicks,103,Sacramento Kings,100,Box Score,,
Sat Dec 10 2016,8:00 pm,Miami Heat,100,Chicago Bulls,105,Box Score,,
Sat Dec 10 2016,7:30 pm,Charlotte Hornets,105,Cleveland Cavaliers,116,Box Score,,
Sat Dec 10 2016,8:00 pm,Dallas Mavericks,87,Houston Rockets,109,Box Score,,
Sat Dec 10 2016,7:00 pm,Portland Trail Blazers,111,Indiana Pacers,118,Box Score,,
Sat Dec 10 2016,10:30 pm,New Orleans Pelicans,105,Los Angeles Clippers,133,Box Score,,
Sat Dec 10 2016,8:00 pm,Golden State Warriors,89,Memphis Grizzlies,110,Box Score,,
Sat Dec 10 2016,7:00 pm,Denver Nuggets,121,Orlando Magic,113,Box Score,,
Sat Dec 10 2016,8:30 pm,Brooklyn Nets,101,San Antonio Spurs,130,Box Score,,
Sat Dec 10 2016,9:00 pm,Sacramento Kings,84,Utah Jazz,104,Box Score,,
Sat Dec 10 2016,7:00 pm,Milwaukee Bucks,105,Washington Wizards,110,Box Score,,
Sun Dec 11 2016,6:00 pm,Philadelphia 76ers,97,Detroit Pistons,79,Box Score,,
Sun Dec 11 2016,9:30 pm,New York Knicks,118,Los Angeles Lakers,112,Box Score,,
Sun Dec 11 2016,7:00 pm,Golden State Warriors,116,Minnesota Timberwolves,108,Box Score,,
Sun Dec 11 2016,7:00 pm,Boston Celtics,96,Oklahoma City Thunder,99,Box Score,,
Sun Dec 11 2016,8:30 pm,New Orleans Pelicans,120,Phoenix Suns,119,Box Score,OT,
Mon Dec 12 2016,8:30 pm,Denver Nuggets,92,Dallas Mavericks,112,Box Score,,
Mon Dec 12 2016,8:00 pm,Brooklyn Nets,118,Houston Rockets,122,Box Score,,
Mon Dec 12 2016,7:00 pm,Charlotte Hornets,94,Indiana Pacers,110,Box Score,,
Mon Dec 12 2016,10:30 pm,Portland Trail Blazers,120,Los Angeles Clippers,121,Box Score,,
Mon Dec 12 2016,7:30 pm,Washington Wizards,101,Miami Heat,112,Box Score,,
Mon Dec 12 2016,10:30 pm,Los Angeles Lakers,92,Sacramento Kings,116,Box Score,,
Mon Dec 12 2016,7:30 pm,Milwaukee Bucks,100,Toronto Raptors,122,Box Score,,
Tue Dec 13 2016,7:30 pm,Orlando Magic,131,Atlanta Hawks,120,Box Score,,
Tue Dec 13 2016,8:00 pm,Minnesota Timberwolves,99,Chicago Bulls,94,Box Score,,
Tue Dec 13 2016,7:00 pm,Memphis Grizzlies,86,Cleveland Cavaliers,103,Box Score,,
Tue Dec 13 2016,8:00 pm,Golden State Warriors,113,New Orleans Pelicans,109,Box Score,,
Tue Dec 13 2016,9:00 pm,New York Knicks,111,Phoenix Suns,113,Box Score,OT,
Tue Dec 13 2016,10:30 pm,Oklahoma City Thunder,95,Portland Trail Blazers,114,Box Score,,
Wed Dec 14 2016,7:30 pm,Los Angeles Lakers,97,Brooklyn Nets,107,Box Score,,
Wed Dec 14 2016,8:30 pm,Detroit Pistons,95,Dallas Mavericks,85,Box Score,,
Wed Dec 14 2016,8:00 pm,Sacramento Kings,98,Houston Rockets,132,Box Score,,
Wed Dec 14 2016,8:00 pm,Cleveland Cavaliers,85,Memphis Grizzlies,93,Box Score,,
Wed Dec 14 2016,7:00 pm,Indiana Pacers,89,Miami Heat,95,Box Score,,
Wed Dec 14 2016,7:00 pm,Los Angeles Clippers,113,Orlando Magic,108,Box Score,,
Wed Dec 14 2016,7:00 pm,Toronto Raptors,123,Philadelphia 76ers,114,Box Score,,
Wed Dec 14 2016,9:30 pm,Boston Celtics,101,San Antonio Spurs,108,Box Score,,
Wed Dec 14 2016,9:00 pm,Oklahoma City Thunder,89,Utah Jazz,109,Box Score,,
Wed Dec 14 2016,7:00 pm,Charlotte Hornets,106,Washington Wizards,109,Box Score,,
Thu Dec 15 2016,9:00 pm,Portland Trail Blazers,120,Denver Nuggets,132,Box Score,,
Thu Dec 15 2016,10:30 pm,New York Knicks,90,Golden State Warriors,103,Box Score,,
Thu Dec 15 2016,8:00 pm,Chicago Bulls,97,Milwaukee Bucks,108,Box Score,,
Thu Dec 15 2016,8:00 pm,Indiana Pacers,95,New Orleans Pelicans,102,Box Score,,
Thu Dec 15 2016,9:00 pm,San Antonio Spurs,107,Phoenix Suns,92,Box Score,,
Fri Dec 16 2016,7:30 pm,Charlotte Hornets,88,Boston Celtics,96,Box Score,,
Fri Dec 16 2016,8:00 pm,Milwaukee Bucks,95,Chicago Bulls,69,Box Score,,
Fri Dec 16 2016,8:00 pm,New Orleans Pelicans,100,Houston Rockets,122,Box Score,,
Fri Dec 16 2016,8:00 pm,Sacramento Kings,96,Memphis Grizzlies,92,Box Score,,
Fri Dec 16 2016,8:00 pm,Los Angeles Clippers,102,Miami Heat,98,Box Score,,
Fri Dec 16 2016,7:00 pm,Brooklyn Nets,111,Orlando Magic,118,Box Score,,
Fri Dec 16 2016,8:00 pm,Los Angeles Lakers,100,Philadelphia 76ers,89,Box Score,,
Fri Dec 16 2016,7:30 pm,Atlanta Hawks,125,Toronto Raptors,121,Box Score,,
Fri Dec 16 2016,10:30 pm,Dallas Mavericks,100,Utah Jazz,103,Box Score,,
Fri Dec 16 2016,7:00 pm,Detroit Pistons,108,Washington Wizards,122,Box Score,,
Sat Dec 17 2016,7:30 pm,Charlotte Hornets,,Atlanta Hawks,,,,
Sat Dec 17 2016,7:30 pm,Los Angeles Lakers,,Cleveland Cavaliers,,,,
Sat Dec 17 2016,9:00 pm,New York Knicks,,Denver Nuggets,,,,
Sat Dec 17 2016,7:00 pm,Indiana Pacers,,Detroit Pistons,,,,
Sat Dec 17 2016,10:30 pm,Portland Trail Blazers,,Golden State Warriors,,,,
Sat Dec 17 2016,8:00 pm,Houston Rockets,,Minnesota Timberwolves,,,,
Sat Dec 17 2016,5:00 pm,Phoenix Suns,,Oklahoma City Thunder,,,,
Sun Dec 18 2016,7:00 pm,Sacramento Kings,,Dallas Mavericks,,,,
Sun Dec 18 2016,6:00 pm,Utah Jazz,,Memphis Grizzlies,,,,
Sun Dec 18 2016,6:00 pm,Boston Celtics,,Miami Heat,,,,
Sun Dec 18 2016,6:00 pm,Toronto Raptors,,Orlando Magic,,,,
Sun Dec 18 2016,6:00 pm,Brooklyn Nets,,Philadelphia 76ers,,,,
Sun Dec 18 2016,7:00 pm,New Orleans Pelicans,,San Antonio Spurs,,,,
Sun Dec 18 2016,3:30 pm,Los Angeles Clippers,,Washington Wizards,,,,
Mon Dec 19 2016,8:00 pm,Detroit Pistons,,Chicago Bulls,,,,
Mon Dec 19 2016,9:00 pm,Dallas Mavericks,,Denver Nuggets,,,,
Mon Dec 19 2016,7:00 pm,Washington Wizards,,Indiana Pacers,,,,
Mon Dec 19 2016,8:00 pm,Phoenix Suns,,Minnesota Timberwolves,,,,
Mon Dec 19 2016,8:00 pm,Atlanta Hawks,,Oklahoma City Thunder,,,,
Tue Dec 20 2016,7:00 pm,Los Angeles Lakers,,Charlotte Hornets,,,,
Tue Dec 20 2016,10:30 pm,Utah Jazz,,Golden State Warriors,,,,
Tue Dec 20 2016,8:00 pm,San Antonio Spurs,,Houston Rockets,,,,
Tue Dec 20 2016,10:30 pm,Denver Nuggets,,Los Angeles Clippers,,,,
Tue Dec 20 2016,8:00 pm,Boston Celtics,,Memphis Grizzlies,,,,
Tue Dec 20 2016,7:30 pm,Orlando Magic,,Miami Heat,,,,
Tue Dec 20 2016,8:00 pm,Cleveland Cavaliers,,Milwaukee Bucks,,,,
Tue Dec 20 2016,7:30 pm,Indiana Pacers,,New York Knicks,,,,
Tue Dec 20 2016,7:00 pm,New Orleans Pelicans,,Philadelphia 76ers,,,,
Tue Dec 20 2016,10:30 pm,Portland Trail Blazers,,Sacramento Kings,,,,
Tue Dec 20 2016,7:30 pm,Brooklyn Nets,,Toronto Raptors,,,,
Wed Dec 21 2016,7:30 pm,Minnesota Timberwolves,,Atlanta Hawks,,,,
Wed Dec 21 2016,8:00 pm,Washington Wizards,,Chicago Bulls,,,,
Wed Dec 21 2016,7:00 pm,Milwaukee Bucks,,Cleveland Cavaliers,,,,
Wed Dec 21 2016,7:30 pm,Memphis Grizzlies,,Detroit Pistons,,,,
Wed Dec 21 2016,8:00 pm,Oklahoma City Thunder,,New Orleans Pelicans,,,,
Wed Dec 21 2016,9:00 pm,Houston Rockets,,Phoenix Suns,,,,
Wed Dec 21 2016,10:00 pm,Dallas Mavericks,,Portland Trail Blazers,,,,
Wed Dec 21 2016,9:00 pm,Sacramento Kings,,Utah Jazz,,,,
Thu Dec 22 2016,7:30 pm,Golden State Warriors,,Brooklyn Nets,,,,
Thu Dec 22 2016,8:00 pm,Boston Celtics,,Indiana Pacers,,,,
Thu Dec 22 2016,10:30 pm,San Antonio Spurs,,Los Angeles Clippers,,,,
Thu Dec 22 2016,7:30 pm,Los Angeles Lakers,,Miami Heat,,,,
Thu Dec 22 2016,7:30 pm,Orlando Magic,,New York Knicks,,,,
Fri Dec 23 2016,7:30 pm,Oklahoma City Thunder,,Boston Celtics,,,,
Fri Dec 23 2016,7:00 pm,Chicago Bulls,,Charlotte Hornets,,,,
Fri Dec 23 2016,7:30 pm,Brooklyn Nets,,Cleveland Cavaliers,,,,
Fri Dec 23 2016,9:00 pm,Atlanta Hawks,,Denver Nuggets,,,,
Fri Dec 23 2016,7:30 pm,Golden State Warriors,,Detroit Pistons,,,,
Fri Dec 23 2016,10:30 pm,Dallas Mavericks,,Los Angeles Clippers,,,,
Fri Dec 23 2016,8:00 pm,Houston Rockets,,Memphis Grizzlies,,,,
Fri Dec 23 2016,8:00 pm,Washington Wizards,,Milwaukee Bucks,,,,
Fri Dec 23 2016,8:00 pm,Sacramento Kings,,Minnesota Timberwolves,,,,
Fri Dec 23 2016,8:00 pm,Miami Heat,,New Orleans Pelicans,,,,
Fri Dec 23 2016,7:00 pm,Los Angeles Lakers,,Orlando Magic,,,,
Fri Dec 23 2016,9:00 pm,Philadelphia 76ers,,Phoenix Suns,,,,
Fri Dec 23 2016,10:00 pm,San Antonio Spurs,,Portland Trail Blazers,,,,
Fri Dec 23 2016,9:00 pm,Toronto Raptors,,Utah Jazz,,,,
Sun Dec 25 2016,2:30 pm,Golden State Warriors,,Cleveland Cavaliers,,,,
Sun Dec 25 2016,10:30 pm,Los Angeles Clippers,,Los Angeles Lakers,,,,
Sun Dec 25 2016,12:00 pm,Boston Celtics,,New York Knicks,,,,
Sun Dec 25 2016,8:00 pm,Minnesota Timberwolves,,Oklahoma City Thunder,,,,
Sun Dec 25 2016,5:00 pm,Chicago Bulls,,San Antonio Spurs,,,,
Mon Dec 26 2016,7:30 pm,Charlotte Hornets,,Brooklyn Nets,,,,
Mon Dec 26 2016,8:00 pm,Indiana Pacers,,Chicago Bulls,,,,
Mon Dec 26 2016,7:30 pm,Cleveland Cavaliers,,Detroit Pistons,,,,
Mon Dec 26 2016,8:00 pm,Phoenix Suns,,Houston Rockets,,,,
Mon Dec 26 2016,10:30 pm,Denver Nuggets,,Los Angeles Clippers,,,,
Mon Dec 26 2016,8:00 pm,Atlanta Hawks,,Minnesota Timberwolves,,,,
Mon Dec 26 2016,8:00 pm,Dallas Mavericks,,New Orleans Pelicans,,,,
Mon Dec 26 2016,7:00 pm,Memphis Grizzlies,,Orlando Magic,,,,
Mon Dec 26 2016,10:00 pm,Toronto Raptors,,Portland Trail Blazers,,,,
Mon Dec 26 2016,10:30 pm,Philadelphia 76ers,,Sacramento Kings,,,,
Mon Dec 26 2016,7:00 pm,Milwaukee Bucks,,Washington Wizards,,,,
Tue Dec 27 2016,7:30 pm,Memphis Grizzlies,,Boston Celtics,,,,
Tue Dec 27 2016,8:30 pm,Houston Rockets,,Dallas Mavericks,,,,
Tue Dec 27 2016,10:30 pm,Utah Jazz,,Los Angeles Lakers,,,,
Tue Dec 27 2016,7:30 pm,Oklahoma City Thunder,,Miami Heat,,,,
Wed Dec 28 2016,7:30 pm,New York Knicks,,Atlanta Hawks,,,,
Wed Dec 28 2016,8:00 pm,Brooklyn Nets,,Chicago Bulls,,,,
Wed Dec 28 2016,9:00 pm,Minnesota Timberwolves,,Denver Nuggets,,,,
Wed Dec 28 2016,7:30 pm,Milwaukee Bucks,,Detroit Pistons,,,,
Wed Dec 28 2016,10:30 pm,Toronto Raptors,,Golden State Warriors,,,,
Wed Dec 28 2016,8:00 pm,Los Angeles Clippers,,New Orleans Pelicans,,,,
Wed Dec 28 2016,7:00 pm,Charlotte Hornets,,Orlando Magic,,,,
Wed Dec 28 2016,10:00 pm,Sacramento Kings,,Portland Trail Blazers,,,,
Wed Dec 28 2016,8:30 pm,Phoenix Suns,,San Antonio Spurs,,,,
Wed Dec 28 2016,7:00 pm,Indiana Pacers,,Washington Wizards,,,,
Thu Dec 29 2016,7:00 pm,Miami Heat,,Charlotte Hornets,,,,
Thu Dec 29 2016,8:00 pm,Boston Celtics,,Cleveland Cavaliers,,,,
Thu Dec 29 2016,10:30 pm,Dallas Mavericks,,Los Angeles Lakers,,,,
Thu Dec 29 2016,8:00 pm,Oklahoma City Thunder,,Memphis Grizzlies,,,,
Thu Dec 29 2016,9:00 pm,Toronto Raptors,,Phoenix Suns,,,,
Thu Dec 29 2016,9:00 pm,Philadelphia 76ers,,Utah Jazz,,,,
Fri Dec 30 2016,8:00 pm,Detroit Pistons,,Atlanta Hawks,,,,
Fri Dec 30 2016,7:30 pm,Miami Heat,,Boston Celtics,,,,
Fri Dec 30 2016,9:00 pm,Philadelphia 76ers,,Denver Nuggets,,,,
Fri Dec 30 2016,10:30 pm,Dallas Mavericks,,Golden State Warriors,,,,
Fri Dec 30 2016,8:00 pm,Los Angeles Clippers,,Houston Rockets,,,,
Fri Dec 30 2016,4:00 pm,Chicago Bulls,,Indiana Pacers,,,,
Fri Dec 30 2016,8:00 pm,Milwaukee Bucks,,Minnesota Timberwolves,,,,
Fri Dec 30 2016,8:00 pm,New York Knicks,,New Orleans Pelicans,,,,
Fri Dec 30 2016,8:30 pm,Portland Trail Blazers,,San Antonio Spurs,,,,
Fri Dec 30 2016,7:00 pm,Brooklyn Nets,,Washington Wizards,,,,
Sat Dec 31 2016,7:00 pm,Milwaukee Bucks,,Chicago Bulls,,,,
Sat Dec 31 2016,7:00 pm,Cleveland Cavaliers,,Charlotte Hornets,,,,
Sat Dec 31 2016,8:00 pm,New York Knicks,,Houston Rockets,,,,
Sat Dec 31 2016,8:00 pm,Los Angeles Clippers,,Oklahoma City Thunder,,,,
Sat Dec 31 2016,5:00 pm,Memphis Grizzlies,,Sacramento Kings,,,,
Sat Dec 31 2016,8:00 pm,Phoenix Suns,,Utah Jazz,,,,
Sun Jan 1 2017,6:00 pm,San Antonio Spurs,,Atlanta Hawks,,,,
Sun Jan 1 2017,6:00 pm,Orlando Magic,,Indiana Pacers,,,,
Sun Jan 1 2017,9:30 pm,Toronto Raptors,,Los Angeles Lakers,,,,
Sun Jan 1 2017,6:00 pm,Detroit Pistons,,Miami Heat,,,,
Sun Jan 1 2017,7:00 pm,Portland Trail Blazers,,Minnesota Timberwolves,,,,
Mon Jan 2 2017,7:30 pm,Utah Jazz,,Brooklyn Nets,,,,
Mon Jan 2 2017,8:00 pm,Charlotte Hornets,,Chicago Bulls,,,,
Mon Jan 2 2017,7:00 pm,New Orleans Pelicans,,Cleveland Cavaliers,,,,
Mon Jan 2 2017,10:30 pm,Denver Nuggets,,Golden State Warriors,,,,
Mon Jan 2 2017,8:00 pm,Washington Wizards,,Houston Rockets,,,,
Mon Jan 2 2017,10:30 pm,Phoenix Suns,,Los Angeles Clippers,,,,
Mon Jan 2 2017,7:00 pm,Oklahoma City Thunder,,Milwaukee Bucks,,,,
Mon Jan 2 2017,7:30 pm,Orlando Magic,,New York Knicks,,,,
Tue Jan 3 2017,7:30 pm,Utah Jazz,,Boston Celtics,,,,
Tue Jan 3 2017,8:30 pm,Washington Wizards,,Dallas Mavericks,,,,
Tue Jan 3 2017,9:00 pm,Sacramento Kings,,Denver Nuggets,,,,
Tue Jan 3 2017,7:30 pm,Indiana Pacers,,Detroit Pistons,,,,
Tue Jan 3 2017,10:30 pm,Memphis Grizzlies,,Los Angeles Lakers,,,,
Tue Jan 3 2017,7:00 pm,Minnesota Timberwolves,,Philadelphia 76ers,,,,
Tue Jan 3 2017,9:00 pm,Miami Heat,,Phoenix Suns,,,,
Tue Jan 3 2017,8:30 pm,Toronto Raptors,,San Antonio Spurs,,,,
Wed Jan 4 2017,7:00 pm,Oklahoma City Thunder,,Charlotte Hornets,,,,
Wed Jan 4 2017,8:00 pm,Chicago Bulls,,Cleveland Cavaliers,,,,
Wed Jan 4 2017,10:30 pm,Portland Trail Blazers,,Golden State Warriors,,,,
Wed Jan 4 2017,10:30 pm,Memphis Grizzlies,,Los Angeles Clippers,,,,
Wed Jan 4 2017,7:30 pm,Milwaukee Bucks,,New York Knicks,,,,
Wed Jan 4 2017,7:00 pm,Atlanta Hawks,,Orlando Magic,,,,
Wed Jan 4 2017,10:30 pm,Miami Heat,,Sacramento Kings,,,,
Thu Jan 5 2017,8:30 pm,Phoenix Suns,,Dallas Mavericks,,,,
Thu Jan 5 2017,10:30 pm,San Antonio Spurs,,Denver Nuggets,,,,
Thu Jan 5 2017,7:30 pm,Charlotte Hornets,,Detroit Pistons,,,,
Thu Jan 5 2017,8:00 pm,Oklahoma City Thunder,,Houston Rockets,,,,
Thu Jan 5 2017,7:00 pm,Brooklyn Nets,,Indiana Pacers,,,,
Thu Jan 5 2017,8:00 pm,Atlanta Hawks,,New Orleans Pelicans,,,,
Thu Jan 5 2017,10:00 pm,Los Angeles Lakers,,Portland Trail Blazers,,,,
Thu Jan 5 2017,7:30 pm,Utah Jazz,,Toronto Raptors,,,,
Fri Jan 6 2017,7:30 pm,Philadelphia 76ers,,Boston Celtics,,,,
Fri Jan 6 2017,7:30 pm,Cleveland Cavaliers,,Brooklyn Nets,,,,
Fri Jan 6 2017,10:30 pm,Memphis Grizzlies,,Golden State Warriors,,,,
Fri Jan 6 2017,10:30 pm,Miami Heat,,Los Angeles Lakers,,,,
Fri Jan 6 2017,8:00 pm,New York Knicks,,Milwaukee Bucks,,,,
Fri Jan 6 2017,7:00 pm,Houston Rockets,,Orlando Magic,,,,
Fri Jan 6 2017,10:30 pm,Los Angeles Clippers,,Sacramento Kings,,,,
Fri Jan 6 2017,7:00 pm,Minnesota Timberwolves,,Washington Wizards,,,,
Sat Jan 7 2017,7:30 pm,New Orleans Pelicans,,Boston Celtics,,,,
Sat Jan 7 2017,8:00 pm,Toronto Raptors,,Chicago Bulls,,,,
Sat Jan 7 2017,8:30 pm,Atlanta Hawks,,Dallas Mavericks,,,,
Sat Jan 7 2017,7:00 pm,New York Knicks,,Indiana Pacers,,,,
Sat Jan 7 2017,8:00 pm,Utah Jazz,,Minnesota Timberwolves,,,,
Sat Jan 7 2017,8:00 pm,Denver Nuggets,,Oklahoma City Thunder,,,,
Sat Jan 7 2017,10:00 pm,Detroit Pistons,,Portland Trail Blazers,,,,
Sat Jan 7 2017,8:30 pm,Charlotte Hornets,,San Antonio Spurs,,,,
Sun Jan 8 2017,12:00 pm,Philadelphia 76ers,,Brooklyn Nets,,,,
Sun Jan 8 2017,3:30 pm,Miami Heat,,Los Angeles Clippers,,,,
Sun Jan 8 2017,9:30 pm,Orlando Magic,,Los Angeles Lakers,,,,
Sun Jan 8 2017,8:00 pm,Utah Jazz,,Memphis Grizzlies,,,,
Sun Jan 8 2017,3:30 pm,Washington Wizards,,Milwaukee Bucks,,,,
Sun Jan 8 2017,8:30 pm,Cleveland Cavaliers,,Phoenix Suns,,,,
Sun Jan 8 2017,9:00 pm,Golden State Warriors,,Sacramento Kings,,,,
Sun Jan 8 2017,6:00 pm,Houston Rockets,,Toronto Raptors,,,,
Mon Jan 9 2017,8:00 pm,Oklahoma City Thunder,,Chicago Bulls,,,,
Mon Jan 9 2017,8:00 pm,Dallas Mavericks,,Minnesota Timberwolves,,,,
Mon Jan 9 2017,7:30 pm,New Orleans Pelicans,,New York Knicks,,,,
Tue Jan 10 2017,7:30 pm,Atlanta Hawks,,Brooklyn Nets,,,,
Tue Jan 10 2017,10:30 pm,Miami Heat,,Golden State Warriors,,,,
Tue Jan 10 2017,8:00 pm,Charlotte Hornets,,Houston Rockets,,,,
Tue Jan 10 2017,10:30 pm,Portland Trail Blazers,,Los Angeles Lakers,,,,
Tue Jan 10 2017,10:30 pm,Detroit Pistons,,Sacramento Kings,,,,
Tue Jan 10 2017,8:30 pm,Milwaukee Bucks,,San Antonio Spurs,,,,
Tue Jan 10 2017,7:30 pm,Boston Celtics,,Toronto Raptors,,,,
Tue Jan 10 2017,9:00 pm,Cleveland Cavaliers,,Utah Jazz,,,,
Tue Jan 10 2017,7:00 pm,Chicago Bulls,,Washington Wizards,,,,
Wed Jan 11 2017,8:00 pm,Washington Wizards,,Boston Celtics,,,,
Wed Jan 11 2017,10:30 pm,Orlando Magic,,Los Angeles Clippers,,,,
Wed Jan 11 2017,8:00 pm,Houston Rockets,,Minnesota Timberwolves,,,,
Wed Jan 11 2017,8:00 pm,Memphis Grizzlies,,Oklahoma City Thunder,,,,
Wed Jan 11 2017,7:00 pm,New York Knicks,,Philadelphia 76ers,,,,
Wed Jan 11 2017,10:30 pm,Cleveland Cavaliers,,Portland Trail Blazers,,,,
Thu Jan 12 2017,7:30 pm,New Orleans Pelicans,,Brooklyn Nets,,,,
Thu Jan 12 2017,3:00 pm,Indiana Pacers,,Denver Nuggets,,,,
Thu Jan 12 2017,10:30 pm,Detroit Pistons,,Golden State Warriors,,,,
Thu Jan 12 2017,8:00 pm,Chicago Bulls,,New York Knicks,,,,
Thu Jan 12 2017,10:00 pm,Dallas Mavericks,,Phoenix Suns,,,,
Thu Jan 12 2017,8:30 pm,Los Angeles Lakers,,San Antonio Spurs,,,,
